,NPD_LTR_nps,clean_cabin_nps,app_nps,stress_level_nps,deplaning_nps,clean_airport_nps,cabin_nps,seat_comfort_nps,boarding_nps,checkin_nps,value_nps,ontime_arrival_nps,ife_nps,fa_interaction_nps,res_care_nps,airport_emp_nps,wifi_nps,food_bev_nps,clean_lav_nps,srvfail_recovery_nps,bag_speed_nps,n_srvy,max_chkd_bags,avg_chkd_bags,std_chkd_bags,mode_chkd_bags,pct_ckin_ksk,pct_ckin_onln,pct_ckin_mobl,pct_rbkd,pct_cntn,num_cls_upgrd,pct_cabin_basic,pct_cabin_main,pct_cabin_cmfrt,pct_cabin_first,pct_loyalty_base,pct_loyalty_slvr,pct_loyalty_gld,pct_loyalty_pltnm,pct_loyalty_dmnd,pct_type_corp,pct_type_bsns,pct_type_leis,pct_type_hvl,pct_amex_srvy,min_adv_pur_days,max_adv_pur_days,avg_adv_pur_days,std_adv_pur_days,max_stay_days,avg_stay_days,std_stay_days,pct_round_trip,num_intntnl,min_gross_rev,max_gross_rev,avg_gross_rev,std_gross_rev,n_flights,min_dstnc,max_dstnc,avg_dstnc,std_dstnc,min_otps,max_otps,avg_otps,std_otps,pct_dprt_ontime,pct_arr_ontime,min_pax,max_pax,avg_pax,std_pax,pct_ac_eqpd_bfr_flght,min_load_factor,max_load_factor,avg_load_factor,std_load_factor,pct_ac_type_321,pct_ac_type_739,pct_ac_type_320,pct_ac_type_738,pct_ac_type_717,pct_ac_type_75D,pct_ac_type_319,pct_ac_type_75Y,pct_ac_type_32W,pct_ac_type_221,pct_ac_type_764,pct_ac_type_76Z,pct_ac_type_75H,pct_ac_type_75S,pct_ac_type_333,pct_ac_type_75G,pct_ac_type_332,pct_ac_type_223,pct_dprt_ap_atl,pct_dprt_ap_dtw,pct_dprt_ap_msp,pct_dprt_ap_jfk,pct_dprt_ap_slc,pct_dprt_ap_lax,pct_dprt_ap_mco,pct_dprt_ap_lga,pct_dprt_ap_sea,pct_dprt_ap_rsw,pct_arr_ap_atl,pct_arr_ap_msp,pct_arr_ap_slc,pct_arr_ap_dtw,pct_arr_ap_lax,pct_arr_ap_mco,pct_arr_ap_sea,pct_arr_ap_jfk,pct_arr_ap_las,pct_arr_ap_tpa
2021-06-16,0.4461821527138914,0.2212962962962963,0.2365930599369085,-0.0549348230912476,0.2516188714153561,0.2539242843951985,0.1244239631336405,-0.1300738007380073,0.1815668202764977,0.3367158671586716,-0.1161473087818696,0.4284395198522622,0.0534698521046643,0.3065558633425669,-0.0721003134796238,0.30919220055710306,-0.2003642987249544,-0.4489361702127659,0.0261324041811846,-0.8737373737373737,0.0,1087.0,4.0,0.7203311867525299,0.725096475941264,1.0,0.0275988960441582,0.1775528978840846,0.4535418583256669,0.0,0.5188592456301748,3.0,0.1646734130634774,0.4047838086476541,0.1904323827046918,0.2401103955841766,0.6844526218951242,0.1205151793928242,0.0717571297148114,0.0791168353265869,0.0441582336706531,0.0791168353265869,0.1775528978840846,0.7433302667893285,0.1490340386384544,0.3919043238270469,1.0,303.0,32.36706531738731,35.469652695990426,183.0,7.905882352941178,12.41121471464205,0.703771849126035,26.0,15.0,4200.0,266.4701559251559,253.1539326433125,690.0,119.0,4491.0,1067.6028985507246,684.0169125916923,-15.0,429.0,4.340579710144928,30.94765850840034,0.6855072463768116,0.8043478260869565,36.0,293.0,153.2246376811594,44.53915257374739,0.1608695652173913,26.666666666999998,100.0,86.52049656942158,14.59154568858866,0.2115942028985507,0.2144927536231884,0.0797101449275362,0.0927536231884058,0.0768115942028985,0.0739130434782608,0.0463768115942029,0.0391304347826087,0.0014492753623188,0.0492753623188405,0.0304347826086956,0.0159420289855072,0.017391304347826,0.008695652173913,0.0159420289855072,0.0043478260869565,0.0072463768115942,0.008695652173913,0.1391304347826087,0.0623188405797101,0.0579710144927536,0.0144927536231884,0.0463768115942029,0.0565217391304347,0.0231884057971014,0.0159420289855072,0.0347826086956521,0.0130434782608695,0.3275362318840579,0.0869565217391304,0.0826086956521739,0.0768115942028985,0.0391304347826087,0.0144927536231884,0.0391304347826087,0.0318840579710144,0.0202898550724637,0.008695652173913
2021-06-17,0.5303258145363409,0.2769657258064516,0.3107511045655375,0.0278692677983278,0.287266296109146,0.2861090178347149,0.1729607250755287,-0.1008044243338361,0.2994974874371859,0.3838612368024133,-0.0842725409836065,0.4798488664987405,0.0052321778940483,0.3488430583501006,0.0095735422106179,0.4039818548387097,-0.2230255839822024,-0.4718640093786635,0.0106490872210953,-0.8011049723756906,0.2307692307692307,3990.0,5.0,0.7027568922305765,0.6886010382423953,1.0,0.0077694235588972,0.2150375939849624,0.4711779448621553,0.0,0.3764411027568922,7.0,0.1631578947368421,0.4015037593984962,0.2072681704260651,0.2278195488721804,0.7260651629072682,0.0992481203007518,0.0649122807017543,0.0776942355889724,0.0320802005012531,0.0551378446115288,0.1338345864661654,0.8110275689223058,0.1729323308270676,0.4228070175438596,1.0,320.0,34.202255639097736,31.708617046649863,186.0,6.131281407035176,8.60796824470631,0.7979949874686717,51.0,31.63,2750.0,244.15800234672923,197.1948290737068,1510.0,95.0,4491.0,1032.156953642384,653.1423162093528,-17.0,377.0,3.743046357615893,23.01073455072192,0.7086092715231788,0.7894039735099337,44.0,293.0,155.9158940397351,39.10293224089908,0.1397350993377483,30.653266331999998,100.0,90.22743119534573,11.076092605526886,0.2019867549668874,0.2139072847682119,0.09072847682119198,0.0966887417218543,0.0887417218543046,0.07615894039735101,0.0516556291390728,0.0298013245033112,0.0026490066225165,0.0490066225165562,0.0231788079470198,0.0132450331125827,0.0158940397350993,0.0112582781456953,0.0046357615894039,0.0039735099337748,0.0059602649006622,0.0119205298013245,0.1708609271523178,0.0609271523178807,0.06688741721854301,0.0298013245033112,0.0470198675496688,0.0350993377483443,0.0271523178807947,0.0185430463576158,0.0344370860927152,0.009933774834437,0.3019867549668874,0.0781456953642384,0.0688741721854304,0.0688741721854304,0.0357615894039735,0.0218543046357615,0.0397350993377483,0.0311258278145695,0.0178807947019867,0.0139072847682119
2021-06-18,0.5076643283969863,0.2542372881355932,0.28537098227696,-0.0194174757281553,0.2285564853556485,0.2608922515001304,0.1703182055294731,-0.1112268820005209,0.2445198329853862,0.3558570310461779,-0.1180831347630394,0.4015112037519541,0.0006743088334457,0.3142112125162972,-0.040590405904059,0.3656364588789942,-0.2341381246490735,-0.4708930204206035,0.0059427336574824,-0.8467023172905526,0.25,3849.0,8.0,0.6734216679657054,0.7228256225548826,0.0,0.0077942322681215,0.2057677318784099,0.4866199012730579,0.0002598077422707,0.3541179527149909,4.0,0.1722525331254871,0.398545076643284,0.2005715770329955,0.2286308131982333,0.7155105222135619,0.1078202130423486,0.065731358794492,0.0745648220316965,0.0363730839179007,0.057417511041828996,0.1275656014549233,0.8150168875032476,0.179786957651338,0.4006235385814497,1.0,324.0,32.31436736814757,31.354288002846182,159.0,5.77114267269206,8.038387480221937,0.8048843855546896,54.0,26.12,3187.0,246.41139486260448,191.33248472697318,1538.0,95.0,3963.0,1012.8602080624188,652.656593555702,-18.0,421.0,5.973992197659298,27.756715174396025,0.6319895968790638,0.7490247074122237,27.0,293.0,159.13394018205463,37.908069537486035,0.1677503250975292,23.618090451999997,100.0,92.23511504204157,10.056999394104107,0.2054616384915474,0.2126137841352405,0.0936280884265279,0.0962288686605981,0.0851755526657997,0.0786736020806241,0.0507152145643693,0.0273081924577373,0.0,0.0526657997399219,0.0266579973992197,0.0136540962288686,0.0162548764629388,0.0130039011703511,0.0039011703511053,0.0052015604681404,0.0045513654096228,0.0097529258777633,0.1840052015604681,0.0604681404421326,0.0617685305591677,0.0286085825747724,0.0487646293888166,0.0403120936280884,0.0247074122236671,0.0201560468140442,0.0370611183355006,0.0110533159947984,0.2925877763328999,0.0747724317295188,0.0741222366710013,0.0689206762028608,0.0377113133940182,0.0214564369310793,0.0377113133940182,0.0240572171651495,0.0188556566970091,0.0149544863459037
2021-06-19,0.4722134010797078,0.24331210191082805,0.2976985894580549,-0.0848601735776277,0.2219738102842542,0.24569789674952205,0.1554635234151003,-0.0988871224165341,0.2232484076433121,0.307129217059198,-0.1239427456083279,0.3457497612225406,0.0207064555420219,0.2995538559592097,-0.0875763747454175,0.324074074074074,-0.2044317369549678,-0.4921816827997021,0.0080296479308214,-0.8673300165837479,0.4166666666666667,3149.0,14.0,0.8158145442997777,0.7799855901671817,1.0,0.0088917116544934,0.1968879009209272,0.4414099714194982,0.0012702445220704,0.3902826294061607,11.0,0.1616386154334709,0.3899650682756429,0.20895522388059692,0.2388059701492537,0.741187678628136,0.1016195617656398,0.0555731978405843,0.0685932041918069,0.0330263575738329,0.0412829469672912,0.0885995554144172,0.8701174976182915,0.1984757065735154,0.4064782470625595,1.0,325.0,37.90885995554145,36.29338678950853,221.0,7.875161987041037,10.136171436873495,0.7351540171483011,61.0,31.63,5625.0,259.614982909229,243.17712530997105,1306.0,95.0,3963.0,1061.6332312404288,659.0605896121365,-18.0,473.0,10.302450229709033,34.31291137038768,0.5689127105666156,0.6554364471669221,23.0,293.0,158.07656967840734,39.44671310435492,0.1347626339969372,21.100917431,100.0,91.03816814418823,10.476597130497726,0.2044410413476263,0.2029096477794793,0.0911179173047473,0.0918836140888208,0.0826952526799387,0.0765696784073506,0.0490045941807044,0.0290964777947932,0.0007656967840735,0.0535987748851454,0.0252679938744257,0.0199081163859111,0.0214395099540581,0.0130168453292496,0.004594180704441,0.0053598774885145,0.0038284839203675,0.0130168453292496,0.1684532924961715,0.063552833078101,0.0581929555895865,0.0336906584992343,0.0451761102603369,0.0444104134762634,0.0267993874425727,0.0206738131699846,0.0367534456355283,0.0114854517611026,0.2978560490045941,0.0727411944869831,0.0758039816232771,0.0681470137825421,0.0367534456355283,0.0229709035222052,0.0352220520673813,0.0275650842266462,0.0183767228177641,0.0168453292496171
2021-06-20,0.4458393113342898,0.2046931407942238,0.2252587991718426,-0.0688156465048895,0.1742122419413256,0.2053314121037464,0.1282882882882882,-0.1260806916426513,0.2048236141108711,0.279379956741168,-0.1685516234950748,0.2953479985575189,-0.0265324794144556,0.2813852813852814,-0.0634730538922155,0.3025604038946989,-0.2474469756480754,-0.4884516680923866,0.0114942528735632,-0.8368522072936658,0.0833333333333333,2788.0,8.0,0.7636298421807748,0.7397747079924158,1.0,0.0078909612625538,0.1714490674318508,0.4799139167862267,0.0010760401721664,0.3787661406025825,2.0,0.1538737446197991,0.4099713055954089,0.1933285509325681,0.2428263988522238,0.7245337159253945,0.0997130559540889,0.0670731707317073,0.0735294117647058,0.0351506456241033,0.0652797704447632,0.1452654232424677,0.7894548063127691,0.1825681492109038,0.3848637015781923,1.0,311.0,31.83034433285509,31.61992141868257,124.0,7.0965794768611685,9.214861214748016,0.7130559540889526,37.0,31.63,3462.0,268.46775416666674,222.8109306308486,1311.0,95.0,4491.0,1048.6140350877192,676.0385376237691,-14.0,328.0,12.060259344012206,33.265692382748945,0.5278413424866514,0.6247139588100686,37.0,293.0,161.17391304347825,38.04009884947635,0.1395881006864988,30.0,100.0,92.30071281661249,9.845234110086958,0.2120518688024409,0.2189168573607932,0.0900076277650648,0.0930587337909992,0.0770404271548436,0.0717009916094584,0.053394355453852,0.0312738367658276,0.0,0.0427154843630816,0.0259344012204424,0.0167810831426392,0.0183066361556064,0.0129672006102212,0.0091533180778032,0.0038138825324179997,0.0030511060259344,0.011441647597254,0.1662852784134248,0.0602593440122044,0.0732265446224256,0.0289855072463768,0.045766590389016,0.0396643783371472,0.0251716247139588,0.019069412662090002,0.0297482837528604,0.011441647597254,0.3089244851258581,0.0694126620900076,0.0770404271548436,0.0671243325705568,0.0366132723112128,0.0274599542334096,0.0350877192982456,0.0289855072463768,0.0205949656750572,0.015255530129671999
2021-06-21,0.449528936742934,0.2149627623561273,0.2791505791505791,-0.0587635869565217,0.19817073170731692,0.228744939271255,0.1307432432432432,-0.149273893954745,0.2213225371120108,0.325455773126266,-0.147119341563786,0.3033783783783784,-0.0354452813469206,0.2861007778153534,-0.0917992656058751,0.3258807588075881,-0.2407272727272727,-0.5240770465489567,0.0027913468248429,-0.8422053231939164,0.1538461538461538,2972.0,7.0,0.7328398384925976,0.7329056790291106,1.0,0.0057200538358008,0.1739569313593539,0.5309555854643337,0.0003364737550471,0.4030955585464333,5.0,0.1308882907133243,0.4266487213997308,0.2230820995962315,0.2187079407806191,0.645693135935397,0.1187752355316285,0.0804172274562584,0.0989232839838492,0.0561911170928667,0.1201211305518169,0.2520188425302826,0.6278600269179004,0.1302153432032301,0.4088156123822342,1.0,324.0,28.855989232839843,32.00383035910771,102.0,6.1191964285714295,7.4482935374904145,0.7537012113055181,40.0,22.32,4969.59,268.97665782493357,245.82316403111642,1332.0,95.0,4491.0,1031.1816816816818,660.8813310715116,-18.0,489.0,11.16066066066066,38.56339846851529,0.5533033033033034,0.6201201201201201,21.0,299.0,159.3506006006006,39.682126034415134,0.1343843843843843,19.090909091,100.0,92.03944904606286,10.69653364938806,0.2012012012012012,0.2109609609609609,0.0825825825825825,0.0968468468468468,0.0893393393393393,0.0765765765765765,0.0563063063063063,0.0277777777777777,0.0,0.048048048048048,0.0255255255255255,0.0127627627627627,0.018018018018018004,0.0157657657657657,0.0075075075075075,0.0037537537537537,0.006006006006006,0.0127627627627627,0.1524024024024024,0.0698198198198198,0.063063063063063,0.033033033033032996,0.0442942942942942,0.0337837837837837,0.0277777777777777,0.021021021021021,0.0367867867867867,0.0105105105105105,0.3145645645645645,0.081081081081081,0.0653153153153153,0.0668168168168168,0.039039039039039,0.0255255255255255,0.039039039039039,0.0277777777777777,0.0195195195195195,0.0165165165165165
2021-06-22,0.5171749598715891,0.2656350741457124,0.2985362095531587,-0.0039011703511053,0.2453868565878925,0.2912371134020619,0.1870364398581102,-0.1017058255551979,0.2625644329896907,0.3923275306254029,-0.0677577741407528,0.4331826985151711,0.0273338940285954,0.3267678398450113,-0.0125858123569794,0.3668715626011,-0.1784930504754937,-0.4753227031131359,0.0139505389980976,-0.8471910112359551,0.3,3115.0,12.0,0.7569823434991975,0.7821539586540359,1.0,0.009951845906902,0.2337078651685393,0.4552166934189406,0.0019261637239165,0.4346709470304976,11.0,0.1640449438202247,0.4025682182985554,0.197752808988764,0.2356340288924558,0.7287319422150883,0.0975922953451043,0.0674157303370786,0.0709470304975923,0.0353130016051364,0.0770465489566613,0.1756019261637239,0.7473515248796148,0.15666131621187804,0.4089887640449438,1.0,278.0,33.49406099518459,33.61893371240422,178.0,8.264218540080611,11.668857533563376,0.7168539325842697,52.0,13.54,3200.0,242.3540895522388,200.1574522889989,1312.0,95.0,4491.0,1030.4024390243903,654.6065584655516,-18.0,352.0,5.1951219512195115,26.478177027864078,0.635670731707317,0.7408536585365854,21.0,293.0,155.95503048780492,43.039480809058745,0.1592987804878048,9.292035398200001,100.0,89.63661519111895,13.625918943235964,0.2019817073170731,0.2149390243902439,0.0815548780487804,0.0907012195121951,0.0899390243902439,0.0769817073170731,0.048780487804878,0.03125,0.0,0.0541158536585365,0.03125,0.0137195121951219,0.0160060975609756,0.010670731707317001,0.0099085365853658,0.0030487804878048,0.0076219512195121,0.0129573170731707,0.1722560975609756,0.0594512195121951,0.0632621951219512,0.03125,0.041920731707317,0.0365853658536585,0.0289634146341463,0.0228658536585365,0.0358231707317073,0.0129573170731707,0.3079268292682927,0.0754573170731707,0.0701219512195122,0.0663109756097561,0.0388719512195121,0.0213414634146341,0.0365853658536585,0.0266768292682926,0.0205792682926829,0.0160060975609756
2021-06-23,0.4906015037593985,0.2312065698041693,0.26,-0.0095663265306122,0.2607594936708861,0.2788643533123028,0.1242118537200504,-0.1456494325346784,0.2411838790931989,0.3453056080655324,-0.1311053984575835,0.4551767676767677,0.0008116883116883,0.296343001261034,-0.1018099547511312,0.345088161209068,-0.2188841201716738,-0.49595290654893304,0.0268292682926829,-0.7846153846153846,0.5,1596.0,5.0,0.7493734335839599,0.7452038384049068,1.0,0.0181704260651629,0.1998746867167919,0.4104010025062656,0.0006265664160401,0.5238095238095238,6.0,0.1635338345864661,0.4028822055137844,0.200501253132832,0.2330827067669172,0.7343358395989975,0.0977443609022556,0.0545112781954887,0.0726817042606516,0.0407268170426065,0.0545112781954887,0.14411027568922302,0.8013784461152882,0.1773182957393483,0.3796992481203007,1.0,266.0,34.9812030075188,33.740940370858965,162.0,8.343887423043098,10.498765018653039,0.7124060150375939,38.0,22.33,4445.0,275.8183003663004,265.7375686325508,928.0,119.0,4491.0,1074.9827586206898,695.121475669959,-16.0,338.0,3.346982758620689,20.212631069416823,0.6767241379310345,0.7941810344827587,22.0,293.0,157.19073275862067,42.481892078702685,0.1745689655172413,17.777777778,100.0,89.69405002327896,12.547665444877849,0.2036637931034483,0.1928879310344827,0.0851293103448275,0.0959051724137931,0.0872844827586206,0.0808189655172413,0.052801724137931,0.0355603448275862,0.0,0.0463362068965517,0.0334051724137931,0.0140086206896551,0.0237068965517241,0.0140086206896551,0.0129310344827586,0.0021551724137931,0.0086206896551724,0.0086206896551724,0.1713362068965517,0.0732758620689655,0.0603448275862069,0.0258620689655172,0.0377155172413793,0.0484913793103448,0.0237068965517241,0.0161637931034482,0.043103448275862,0.011853448275861999,0.3092672413793103,0.0829741379310344,0.0797413793103448,0.0657327586206896,0.0377155172413793,0.0226293103448275,0.043103448275862,0.0258620689655172,0.0193965517241379,0.0107758620689655
2021-06-24,0.5168975069252078,0.2841225626740947,0.2930202637504021,0.0,0.2564102564102564,0.2990835878922521,0.1941127464593168,-0.1083333333333333,0.2770213948318977,0.3687430478309232,-0.0964812712826333,0.4230448093515168,0.0263823635706541,0.3312013348164627,0.0019455252918287,0.3719308035714285,-0.1802782819116757,-0.465832531280077,0.059965733866362,-0.8110687022900763,0.6,3610.0,6.0,0.6850415512465374,0.7099210349055849,1.0,0.0072022160664819,0.2191135734072022,0.4537396121883656,0.0002770083102493,0.3767313019390582,8.0,0.1396121883656509,0.4310249307479224,0.1941828254847645,0.2346260387811634,0.7240997229916898,0.106371191135734,0.0623268698060941,0.0781163434903047,0.0290858725761772,0.0479224376731301,0.1290858725761773,0.8229916897506925,0.1872576177285318,0.4160664819944598,1.0,319.0,35.63739612188365,33.86500489899505,172.0,6.3228206945428775,8.965705473396191,0.7817174515235457,48.0,29.09,2727.84,258.9557645511345,198.22569381997462,1474.0,119.0,4491.0,1028.3249660786971,659.0712031917426,-17.0,373.0,5.8588873812754425,27.5429017765456,0.6567164179104478,0.7279511533242876,25.0,293.0,160.8270013568521,39.27516109778922,0.1438263229308005,13.888888889,100.0,92.77918716105756,9.984565387117929,0.2062415196743555,0.2130257801899593,0.0888738127544097,0.0922659430122116,0.0868385345997286,0.0800542740841248,0.0508819538670284,0.0284938941655359,0.0,0.0481682496607869,0.0223880597014925,0.0128900949796472,0.0169606512890094,0.010854816824965998,0.0094979647218453,0.0033921302578018,0.0067842605156037,0.0142469470827679,0.1818181818181818,0.0658073270013568,0.0664857530529172,0.0278154681139755,0.0508819538670284,0.0373134328358208,0.0210312075983717,0.0223880597014925,0.0325644504748982,0.010854816824965998,0.3005427408412483,0.0759837177747625,0.0685210312075983,0.059023066485752985,0.0407055630936228,0.0264586160108548,0.0427408412483039,0.0237449118046132,0.0169606512890094,0.0142469470827679
2021-06-25,0.4758364312267658,0.2579439252336448,0.3118503118503118,-0.064030131826742,0.1883239171374764,0.2373831775700934,0.1719626168224299,-0.0785046728971962,0.1760299625468165,0.333955223880597,-0.1504761904761904,0.3408239700374532,0.0188679245283018,0.2635514018691589,-0.0470588235294117,0.3058161350844278,-0.2238805970149253,-0.5128755364806867,-0.0035587188612099,-0.8350515463917526,0.6,538.0,3.0,0.5631970260223048,0.6909245433543294,0.0,0.0148698884758364,0.1895910780669145,0.5669144981412639,0.0018587360594795,0.4089219330855018,4.0,0.1524163568773234,0.4163568773234201,0.2193308550185873,0.2100371747211896,0.6654275092936803,0.1226765799256505,0.0966542750929368,0.0836431226765799,0.0315985130111524,0.0724907063197026,0.1263940520446096,0.8011152416356877,0.1654275092936803,0.3866171003717472,1.0,203.0,28.446096654275088,27.650146628393248,39.0,5.708133971291868,5.107570049382269,0.7769516728624535,4.0,14.0,1527.09,250.89337868480732,173.78649097296054,460.0,95.0,2975.0,1049.0152173913043,691.3492805048953,-12.0,280.0,8.108695652173912,28.848887535231924,0.5956521739130435,0.7,75.0,286.0,167.09347826086957,35.13983830698936,0.1760869565217391,67.53926701600001,100.0,95.29420348066294,5.983996085260112,0.2260869565217391,0.2282608695652173,0.0869565217391304,0.1,0.0695652173913043,0.0630434782608695,0.0434782608695652,0.0260869565217391,0.0,0.0369565217391304,0.0326086956521739,0.017391304347826,0.0282608695652173,0.008695652173913,0.0021739130434782,0.0021739130434782,0.0043478260869565,0.017391304347826,0.15,0.05,0.0652173913043478,0.0434782608695652,0.0260869565217391,0.0391304347826087,0.0195652173913043,0.0260869565217391,0.0326086956521739,0.017391304347826,0.3347826086956522,0.067391304347826,0.0630434782608695,0.0826086956521739,0.0608695652173913,0.0260869565217391,0.0413043478260869,0.0195652173913043,0.008695652173913,0.017391304347826
2021-06-26,0.3976470588235294,0.1860649247822644,0.2129032258064516,-0.1173671689135606,0.1249011857707509,0.1769352290679305,0.1138339920948616,-0.1371158392434988,0.152876280535855,0.2278481012658227,-0.1978998384491114,0.2125984251968504,-0.0236966824644549,0.2433070866141732,-0.1088082901554404,0.2624505928853755,-0.2295081967213114,-0.4784140969162995,-0.0529986052998605,-0.8315789473684211,0.4285714285714285,1275.0,7.0,0.8219607843137255,0.7837563507233783,1.0,0.028235294117647008,0.1709803921568627,0.4556862745098039,0.0015686274509803,0.4745098039215686,9.0,0.15215686274509801,0.4047058823529412,0.1984313725490196,0.2439215686274509,0.7058823529411765,0.11607843137254906,0.0768627450980392,0.0745098039215686,0.0266666666666666,0.0376470588235294,0.1027450980392157,0.8596078431372549,0.2023529411764706,0.4,1.0,316.0,35.98588235294117,39.18718659605776,266.0,10.087116564417178,15.675095457347656,0.6392156862745098,43.0,8.97,2035.0,294.62637372802965,237.51485824825744,808.0,119.0,4491.0,1133.388613861386,726.18211790901,-12.0,598.0,15.404702970297027,39.25843995838587,0.4764851485148514,0.6113861386138614,42.0,293.0,164.75495049504948,40.48031755422907,0.1732673267326732,26.751592357,100.0,93.4208059819157,9.384051687785336,0.2029702970297029,0.2091584158415841,0.0928217821782178,0.094059405940594,0.0742574257425742,0.0655940594059406,0.0457920792079207,0.0346534653465346,0.0,0.0482673267326732,0.0346534653465346,0.0148514851485148,0.0235148514851485,0.0136138613861386,0.0136138613861386,0.0012376237623762,0.0037128712871287,0.0111386138613861,0.1485148514851485,0.0532178217821782,0.0532178217821782,0.0272277227722772,0.0445544554455445,0.0581683168316831,0.0259900990099009,0.0173267326732673,0.0457920792079207,0.0099009900990099,0.3056930693069307,0.0841584158415841,0.0841584158415841,0.0754950495049504,0.0371287128712871,0.0198019801980198,0.0544554455445544,0.0346534653465346,0.0148514851485148,0.0136138613861386
2021-06-27,0.4486215538847117,0.2135397911415196,0.2444260941370768,-0.0830324909747292,0.1726618705035971,0.1984184040258806,0.1254042400287459,-0.118491921005386,0.2094861660079051,0.2846872753414809,-0.1557917888563049,0.3541442411194833,-0.0132359653126426,0.2958707360861759,-0.082437275985663,0.2928494430470715,-0.243140243902439,-0.4865089248650892,-0.0014566642388929,-0.8385093167701864,-0.5833333333333334,2793.0,5.0,0.7246688148943788,0.7174828449208039,1.0,0.0110991765127103,0.1757966344432509,0.4973147153598281,0.0007160759040458,0.3884711779448621,10.0,0.1188686000716075,0.4568564267812388,0.1997851772287862,0.2237737200143215,0.7164339419978518,0.104547081990691,0.0698174006444683,0.0716075904045828,0.037593984962406,0.0590762620837808,0.1485857500895095,0.7923379878267096,0.1679197994987468,0.3909774436090225,1.0,331.0,31.545649838882927,33.849724944419755,132.0,6.8504523682809975,8.273061391645124,0.6727533118510562,47.0,31.63,2630.66,283.19632687447347,205.71553727337243,1409.0,95.0,4491.0,1013.2980837473384,642.0973694243029,-16.0,317.0,8.11000709723208,26.02953890343657,0.5422285308729595,0.6607523066004258,21.0,293.0,164.1277501774308,37.5247551337332,0.1504613200851667,18.75,100.0,95.54487669619148,7.762733195565463,0.2022711142654364,0.2100780695528744,0.0887154009936125,0.0965223562810504,0.0958126330731014,0.0667139815471966,0.0503903477643718,0.027679205110007002,0.0,0.049680624556423,0.0255500354861604,0.0170333569907735,0.0177430801987224,0.0127750177430802,0.0063875088715401,0.0028388928317956,0.0035486160397444,0.0163236337828246,0.1753016323633782,0.0603264726756564,0.0574875798438608,0.0340667139815471,0.0397444996451384,0.0361958836053939,0.0248403122782115,0.021291696238467,0.0319375443577005,0.0106458481192335,0.3051809794180269,0.0801987224982257,0.0709723207948899,0.0731014904187366,0.0383250532292406,0.0255500354861604,0.0361958836053939,0.0248403122782115,0.0163236337828246,0.0149041873669268
2021-06-28,0.4934747145187602,0.2455924559245592,0.2870544090056285,-0.0709278350515463,0.1973791973791973,0.2360883797054009,0.1478296478296478,-0.1033496732026143,0.2310838445807771,0.3432896890343699,-0.1483493522774759,0.3698854337152209,0.0366182014001077,0.2958265139116203,-0.1009549795361528,0.3449691991786447,-0.2247191011235955,-0.4857549857549857,0.0362903225806451,-0.8048128342245989,-0.1111111111111111,2452.0,5.0,0.7585644371941273,0.7380408269655708,1.0,0.0073409461663947,0.1716965742251223,0.5199836867862969,0.0004078303425774,0.39885807504078297,6.0,0.1158238172920065,0.4584013050570962,0.2039151712887439,0.2218597063621533,0.6941272430668842,0.1019575856443719,0.0795269168026101,0.0852365415986949,0.0391517128874388,0.1105220228384991,0.2190048939641109,0.6704730831973899,0.1390701468189233,0.3849918433931484,1.0,302.0,29.207177814029365,31.73520307974471,140.0,6.485552407932014,8.030161453097508,0.7198205546492659,37.0,16.26,2646.5,262.4059545875811,186.34856374922,1219.0,95.0,4491.0,1052.7432321575059,670.1380299402051,-15.0,330.0,7.2420016406890895,26.413840625969552,0.5890073831009024,0.694011484823626,44.0,304.0,163.3699753896637,38.66809784204401,0.1460213289581624,27.5,100.0,93.91899804807608,9.190404749264818,0.2050861361771944,0.2116488925348646,0.0828547990155865,0.0976210008203445,0.08121410992616901,0.08121410992616901,0.0525020508613617,0.0262510254306808,0.0,0.0467596390484003,0.0287120590648072,0.0139458572600492,0.0188679245283018,0.0131255127153404,0.0073831009023789,0.0049220672682526,0.0065627563576702,0.0139458572600492,0.1501230516817063,0.0639868744872846,0.0648072190319934,0.0336341263330598,0.0467596390484003,0.0442986054142739,0.0262510254306808,0.0205086136177194,0.0319934372436423,0.0106644790812141,0.3141919606234618,0.08121410992616901,0.0664479081214109,0.0746513535684987,0.0385561936013125,0.0205086136177194,0.0385561936013125,0.0295324036095159,0.0164068908941755,0.0164068908941755
